uniqueID,name,gender,partyName,year_elected
Morrison1928,"Morrison, Bill",male,Australian Labor Party,1980
Morrison1968,"Morrison, Scott",male,Liberal Party of Australia,2007
Morrow1888,"Morrow, Bill",male,Australian Labor Party,NA
Mortimer1912,"Mortimer, Jack",male,Australian Labor Party,1963
Morton1981,"Morton, Ben",male,Liberal Party of Australia,2016
Mossfield1935,"Mossfield, Frank",male,Australian Labor Party,1996
Mountford1933,"Mountford, John",male,Australian Labor Party,1980
Mountjoy1906,"Mountjoy, Don",male,Australian Labor Party,1943
Moylan1944,"Moylan, Judi",female,Liberal Party of Australia,1993
Muir1980,"Muir, Ricky",male,Australian Motoring Enthusiast Party,NA
Mulcahy1850,"Mulcahy, Edward",male,Nationalist Party,NA
Mulcahy1850,"Mulcahy, Edward",male,Protectionist Party,NA
Mulcahy1882,"Mulcahy, Dan",male,Australian Labor Party,1934
Mulcahy1882,"Mulcahy, Dan",male,Australian Labor Party,1934
Mulcahy1882,"Mulcahy, Dan",male,Australian Labor Party (Non-Communist),1934
Mulcahy1882,"Mulcahy, Dan",male,Lang Labor Party,1934
Mulder1928,"Mulder, Allan",male,Australian Labor Party,1972
Mulino1969,"Mulino, Daniel",male,Australian Labor Party,2019
Mullan1871,"Mullan, John",male,Australian Labor Party,NA
Mullens1896,"Mullens, Jack",male,Australian Labor Party,1949
Mulvihill1919,"Mulvihill, Tony",male,Australian Labor Party,NA
Munro1930,"Munro, Dugald",male,Liberal Party of Australia,1966
Murphy1922,"Murphy, Lionel",male,Australian Labor Party,NA
Murphy1950,"Murphy, John",male,Australian Labor Party,1998
Murphy1950,"Murphy, John",male,Australian Labor Party,2010
Murphy1952,"Murphy, Shayne",male,Australian Labor Party,NA
Murphy1952,"Murphy, Shayne",male,Independent,NA
Murphy1973,"Murphy, Peta",female,Australian Labor Party,2019
Murray1906,"Murray, Reg",male,Australian Labor Party,NA
Murray1915,"Murray, John",male,Liberal Party of Australia,1958
Murray1947,"Murray, Andrew",male,Australian Democrats,NA
Mutch1956,"Mutch, Stephen",male,Liberal Party of Australia,1996
Nairn1879,"Nairn, Walter",male,Nationalist Party,1929
Nairn1879,"Nairn, Walter",male,United Australia Party,1929
Nairn1951,"Nairn, Gary",male,Liberal Party of Australia,1996
Nash1890,"Nash, Richard",male,Australian Labor Party,NA
Nash1965,"Nash, Fiona",female,The Nationals,NA
Neal1947,"Neal, Laurence",male,National Country Party,NA
Neal1963,"Neal, Belinda",female,Australian Labor Party,2007
Needham1872,"Needham, Ted",male,Australian Labor Party,NA
Negus1912,"Negus, Syd",male,Independent,NA
Nehl1934,"Nehl, Garry",male,National Party of Australia,1984
Neil1944,"Neil, Maurice",male,Liberal Party of Australia,1975
Neild1846,"Neild, John",male,Free Trade,NA
Nelson1881,"Nelson, Harold",male,Australian Labor Party,1922
Nelson1908,"Nelson, Jock",male,Australian Labor Party,1949
Nelson1958,"Nelson, Brendan",male,Liberal Party of Australia,1996
Nettle1973,"Nettle, Kerry",female,Australian Greens,NA
Neumann1961,"Neumann, Shayne",male,Australian Labor Party,2007
Neville1940,"Neville, Paul",male,The Nationals,1993
Neville1940,"Neville, Paul",male,National Party of Australia,1993
Newell1952,"Newell, Neville",male,Australian Labor Party,1990
Newlands1864,"Newlands, John",male,Australian Labor Party,NA
Newlands1864,"Newlands, John",male,Nationalist Party,NA
Newman1933,"Newman, Kevin",male,Liberal Party of Australia,1975
Newman1937,"Newman, Jocelyn",female,Liberal Party of Australia,NA
Nicholls1885,"Nicholls, Samuel",male,Australian Labor Party,1917
Nicholls1894,"Nicholls, Theo",male,Australian Labor Party,NA
Nicholls1917,"Nicholls, Martin",male,Australian Labor Party,1963
Nikolic1961,"Nikolic, Andrew",male,Liberal Party of Australia,2013
Nixon1928,"Nixon, Peter",male,Australian Country Party,1961
Nixon1928,"Nixon, Peter",male,National Country Party,1961
Nixon1928,"Nixon, Peter",male,National Party of Australia,1961
Nock1879,"Nock, Horace",male,Australian Country Party,1931
Nott1888,"Nott, Lewis",male,Independent,1949
Nott1888,"Nott, Lewis",male,Independent,1925
Nott1888,"Nott, Lewis",male,Nationalist Party,1949
Nott1888,"Nott, Lewis",male,Nationalist Party,1925
Nugent1938,"Nugent, Peter",male,Liberal Party of Australia,1990
Oakes1861,"Oakes, Charles",male,Liberal Party of Australia,NA
Oakeshott1969,"Oakeshott, Rob",male,Independent,2008
OBrien1926,"O'Brien, Reginald",male,Australian Labor Party,1961
OBrien1951,"O'Brien, Kerry",male,Australian Labor Party,NA
OBrien1972,"O'Brien, Llew",male,The Nationals,2016
OBrien1974,"O'Brien, Ted",male,Liberal Party of Australia,2016
OByrne1912,"O'Byrne, Justin",male,Australian Labor Party,NA
OByrne1968,"O'Byrne, Michelle",female,Australian Labor Party,1998
OChee1965,"O'Chee, Bill",male,National Party of Australia,NA
OConnor1851,"O'Connor, Richard",male,Protectionist Party,NA
OConnor1910,"O'Connor, William",male,Australian Labor Party,1955
OConnor1910,"O'Connor, William",male,Australian Labor Party,1949
OConnor1910,"O'Connor, William",male,Australian Labor Party,1946
OConnor1947,"O'Connor, Gavan",male,Australian Labor Party,1993
OConnor1947,"O'Connor, Gavan",male,Independent,1993
OConnor1962,"O'Connor, Brendan",male,Australian Labor Party,2001
OConnor1962,"O'Connor, Brendan",male,Australian Labor Party,2004
ODowd1950,"O'Dowd, Ken",male,The Nationals,2010
ODwyer1977,"O'Dwyer, Kelly",female,Liberal Party of Australia,2009
OFlaherty1886,"O'Flaherty, Sid",male,Australian Labor Party,NA
Ogden1868,"Ogden, James",male,Australian Labor Party,NA
Ogden1868,"Ogden, James",male,Independent,NA
Ogden1868,"Ogden, James",male,Nationalist Party,NA
OHalloran1893,"O'Halloran, Mick",male,Australian Labor Party,NA
OKeefe1864,"O'Keefe, David",male,Australian Labor Party,1922
OKeefe1912,"O'Keefe, Frank",male,Australian Country Party,1969
OKeefe1912,"O'Keefe, Frank",male,National Country Party,1969
OKeefe1912,"O'Keefe, Frank",male,National Party of Australia,1969
OKeefe1947,"O'Keefe, Neil",male,Australian Labor Party,1984
Oldmeadow1924,"Oldmeadow, Max",male,Australian Labor Party,1972
Olley1927,"Olley, Frank",male,Australian Labor Party,1972
OLoghlin1852,"O'Loghlin, James",male,Australian Labor Party,NA
Olsen1945,"Olsen, John",male,Liberal Party of Australia,NA
OMalley1854,"O'Malley, King",male,Australian Labor Party,1903
OMalley1854,"O'Malley, King",male,Australian Labor Party,1901
OMalley1854,"O'Malley, King",male,Protectionist Party,1903
OMalley1854,"O'Malley, King",male,Protectionist Party,1901
ONeil1937,"O'Neil, Lloyd",male,Australian Labor Party,1983
ONeil1980,"O'Neil, Clare",female,Australian Labor Party,2013
ONeill1961,"O'Neill, Deborah",female,Australian Labor Party,2010
Opperman1904,"Opperman, Hubert",male,Liberal Party of Australia,1949
Orchard1871,"Orchard, Richard",male,Liberal Party of Australia,1913
Orchard1871,"Orchard, Richard",male,Nationalist Party,1913
Organ1956,"Organ, Michael",male,Australian Greens,2002
Ormonde1901,"Ormonde, James",male,Australian Labor Party,NA
Osborne1909,"Osborne, Frederick",male,Liberal Party of Australia,1949
OSullivan1900,"O'Sullivan, Neil",male,Liberal Party of Australia,NA
OSullivan1957,"O'Sullivan, Barry",male,The Nationals,NA
OSullivan1986,"O'Sullivan, Matt",male,Liberal Party of Australia,NA
OToole1956,"O'Toole, Cathy",female,Australian Labor Party,2016
Owens1958,"Owens, Julie",female,Australian Labor Party,2004
Ozanne1877,"Ozanne, Alfred",male,Australian Labor Party,1910
Ozanne1877,"Ozanne, Alfred",male,Australian Labor Party,1914
Page1861,"Page, Jim",male,Australian Labor Party,1901
Page1861,"Page, Jim",male,Free Trade,1901
Page1880,"Page, Earle",male,Australian Country Party,1919
Page1880,"Page, Earle",male,Farmers and Settlers Union,1919
Palmer1859,"Palmer, Albert",male,Liberal Party of Australia,1906
Palmer1859,"Palmer, Albert",male,Liberal Party of Australia,1907
Palmer1859,"Palmer, Albert",male,Nationalist Party,1906
Palmer1859,"Palmer, Albert",male,Nationalist Party,1907
Palmer1859,"Palmer, Albert",male,Protectionist Party,1906
Palmer1859,"Palmer, Albert",male,Protectionist Party,1907
Palmer1954,"Palmer, Clive",male,Palmer United Party,2013
Paltridge1910,"Paltridge, Shane",male,Liberal Party of Australia,NA
Panizza1931,"Panizza, John",male,Liberal Party of Australia,NA
Parer1936,"Parer, Warwick",male,Liberal Party of Australia,NA
Parke1966,"Parke, Melissa",female,Australian Labor Party,2007
Parkhill1879,"Parkhill, Archdale",male,Nationalist Party,1927
Parkhill1879,"Parkhill, Archdale",male,United Australia Party,1927
Parry1960,"Parry, Stephen",male,Liberal Party of Australia,NA
Parsons1881,"Parsons, Walter",male,Nationalist Party,1925
Pasin1977,"Pasin, Tony",male,Liberal Party of Australia,2013
Paterson1844,"Paterson, Alexander",male,Independent,1901
Paterson1882,"Paterson, Thomas",male,Australian Country Party,1922
Paterson1882,"Paterson, Thomas",male,Liberal Country League,1922
Paterson1882,"Paterson, Thomas",male,State Country Party,1922
Paterson1987,"Paterson, James",male,Liberal Party of Australia,NA
Patrick1967,"Patrick, Rex",male,Centre Alliance,NA
Patrick1967,"Patrick, Rex",male,Nick Xenophon Team,NA
Patten1859,"Patten, Robert",male,Liberal Party of Australia,1913
Patterson1927,"Patterson, Rex",male,Australian Labor Party,1966
Patterson1944,"Patterson, Kay",female,Liberal Party of Australia,NA
Payne1866,"Payne, Herbert",male,Nationalist Party,NA
Payne1866,"Payne, Herbert",male,United Australia Party,NA
Payne1964,"Payne, Marise",female,Liberal Party of Australia,NA
Payne1982,"Payne, Alicia",female,Australian Labor Party,2019
Peacock1939,"Peacock, Andrew",male,Liberal Party of Australia,1966
Pearce1870,"Pearce, Gerorge Foster",male,Australian Labor Party,NA
Pearce1870,"Pearce, Gerorge Foster",male,Nationalist Party,NA
Pearce1870,"Pearce, Gerorge Foster",male,United Australia Party,NA
Pearce1917,"Pearce, George",male,Liberal Party of Australia,1949
Pearce1963,"Pearce, Chris",male,Liberal Party of Australia,2001
Pearce1967,"Pearce, Gavin",male,Liberal Party of Australia,2019
Pearsall1920,"Pearsall, Thomas",male,Liberal Party of Australia,1966
Pearson1905,"Pearson, Rex",male,Liberal Party of Australia,NA
Peris1971,"Peris, Nova",female,Australian Labor Party,NA
Perkins1878,"Perkins, John",male,Nationalist Party,1926
Perkins1878,"Perkins, John",male,Nationalist Party,1931
Perkins1878,"Perkins, John",male,United Australia Party,1926
Perkins1878,"Perkins, John",male,United Australia Party,1931
Perrett1966,"Perrett, Graham",male,Australian Labor Party,2007
Peters1897,"Peters, Ted",male,Australian Labor Party,1949
Peters1897,"Peters, Ted",male,Australian Labor Party,1955
Pettitt1910,"Pettitt, John",male,Australian Country Party,1963
Phelps1957,"Phelps, Kerryn",female,Independent,2018
Phillips1855,"Phillips, Pharez",male,Protectionist Party,1901
Phillips1970,"Phillips, Fiona",female,Australian Labor Party,2019
Piesse1848,"Piesse, Frederick",male,Free Trade,1901
Piesse1900,"Piesse, Edmund",male,Australian Country Party,NA
Pigott1866,"Pigott, Henry",male,Liberal Party of Australia,1913
Pigott1866,"Pigott, Henry",male,Nationalist Party,1913
Pitt1969,"Pitt, Keith",male,The Nationals,2013
Pittard1902,"Pittard, Alan",male,Liberal Party of Australia,1949
Plain1868,"Plain, William",male,Nationalist Party,NA
Plain1868,"Plain, William",male,United Australia Party,NA
Playford1837,"Playford, Thomas",male,Protectionist Party,NA
Plibersek1969,"Plibersek, Tanya",female,Australian Labor Party,1998
Poke1906,"Poke, Bob",male,Australian Labor Party,NA
Pollard1894,"Pollard, Reg",male,Australian Labor Party,1937
Pollard1894,"Pollard, Reg",male,Australian Labor Party,1949
Polley1957,"Polley, Helen",female,Australian Labor Party,NA
Porter1950,"Porter, James",male,Liberal Party of Australia,1975
Porter1970,"Porter, Christian",male,Liberal Party of Australia,2013
Poulter1913,"Poulter, Max",male,Australian Labor Party,NA
Powell1942,"Powell, Janet",female,Australian Democrats,NA
Powell1942,"Powell, Janet",female,Independent,NA
Power1883,"Power, Jack",male,Australian Labor Party,NA
Poynton1853,"Poynton, Alexander",male,Australian Labor Party,1903
Poynton1853,"Poynton, Alexander",male,Australian Labor Party,1901
Poynton1853,"Poynton, Alexander",male,Free Trade,1903
Poynton1853,"Poynton, Alexander",male,Free Trade,1901
Poynton1853,"Poynton, Alexander",male,Nationalist Party,1903
Poynton1853,"Poynton, Alexander",male,Nationalist Party,1901
Poyser1915,"Poyser, George",male,Australian Labor Party,NA
Pratt1948,"Pratt, Mike",male,Liberal Party of Australia,1988
Pratt1972,"Pratt, Louise",female,Australian Labor Party,NA
Pratten1865,"Pratten, Herbert",male,Nationalist Party,1922
Pratten1865,"Pratten, Herbert",male,Nationalist Party,1921
Pratten1899,"Pratten, Frederick",male,Nationalist Party,1928
Prentice1953,"Prentice, Jane",female,Liberal Party of Australia,2010
Price1882,"Price, John",male,Australian Labor Party,1928
Price1882,"Price, John",male,United Australia Party,1928
Price1892,"Price, Grenfell",male,United Australia Party,1941
Price1945,"Price, Roger",male,Australian Labor Party,1984
Price1963,"Price, Melissa",female,Liberal Party of Australia,2013
Primmer1924,"Primmer, Cyril",male,Australian Labor Party,NA
Prosser1948,"Prosser, Geoff",male,Liberal Party of Australia,1987
Prowse1871,"Prowse, John",male,Australian Country Party,1922
Prowse1871,"Prowse, John",male,Australian Country Party,1919
Prowse1905,"Prowse, Edgar",male,Australian Country Party,NA
Pulsford1844,"Pulsford, Edward",male,Free Trade,NA
Punch1957,"Punch, Gary",male,Australian Labor Party,1983
Puplick1948,"Puplick, Christopher",male,Liberal Party of Australia,NA
Pyne1967,"Pyne, Christopher",male,Liberal Party of Australia,1993
Quick1852,"Quick, John",male,Independent Protectionist,1901
Quick1852,"Quick, John",male,Liberal Party of Australia,1901
Quick1852,"Quick, John",male,Protectionist Party,1901
Quick1941,"Quick, Harry",male,Australian Labor Party,1993
Quick1941,"Quick, Harry",male,Independent,1993
Quirke1950,"Quirke, John",male,Australian Labor Party,NA
Rae1860,"Rae, Arthur",male,Australian Labor Party,NA
Rae1860,"Rae, Arthur",male,Lang Labor Party,NA
Rae1932,"Rae, Peter",male,Liberal Party of Australia,NA
Raguse1960,"Raguse, Brett",male,Australian Labor Party,2007
Ramsey1956,"Ramsey, Rowan",male,Liberal Party of Australia,2007
Randall1953,"Randall, Don",male,Liberal Party of Australia,2001
Randall1953,"Randall, Don",male,Liberal Party of Australia,1996
Rankin1887,"Rankin, George",male,Australian Country Party,1937
Rankin1887,"Rankin, George",male,State Country Party,1937
Rankin1887,"Rankin, George",male,United Country Party,1937
Rankin1908,"Rankin, Annabelle",female,Liberal Party of Australia,NA
Ray1947,"Ray, Robert",male,Australian Labor Party,NA
Rea1963,"Rea, Kerry",female,Australian Labor Party,2007
Ready1878,"Ready, Rudolph",male,Australian Labor Party,NA
Reeves1952,"Reeves, John",male,Australian Labor Party,1983
Reid1842,"Reid, Robert",male,Free Trade,NA
Reid1845,"Reid, George",male,Anti-Socialist Party,1901
Reid1845,"Reid, George",male,Anti-Socialist Party,1903
Reid1845,"Reid, George",male,Free Trade,1901
Reid1845,"Reid, George",male,Free Trade,1903
Reid1856,"Reid, Matthew",male,Nationalist Party,NA
Reid1886,"Reid, Albert",male,Australian Country Party,NA
Reid1916,"Reid, Len",male,Liberal Party of Australia,1969
Reid1933,"Reid, David",male,Australian Country Party,NA
ReidMargaret1935,"Reid, Margaret",female,Liberal Party of Australia,NA
ReidNicholas1935,"Reid, Bruce",male,Liberal Party of Australia,1990
Reith1950,"Reith, Peter",male,Liberal Party of Australia,1982
Reith1950,"Reith, Peter",male,Liberal Party of Australia,1984
Rennick1970,"Rennick, Gerard",male,Liberal Party of Australia,NA
Reynolds1923,"Reynolds, Len",male,Australian Labor Party,1958
Reynolds1923,"Reynolds, Len",male,Australian Labor Party,1969
Reynolds1941,"Reynolds, Margaret",female,Australian Labor Party,NA
Reynolds1965,"Reynolds, Linda",female,Liberal Party of Australia,NA
Rhiannon1951,"Rhiannon, Lee",female,Australian Greens,NA
Rice1960,"Rice, Janet",female,Australian Greens,NA
Richardson1939,"Richardson, Peter",male,Liberal Party of Australia,1975
Richardson1939,"Richardson, Peter",male,Progress Party,1975
Richardson1949,"Richardson, Graham",male,Australian Labor Party,NA
Richardson1958,"Richardson, Kym",male,Liberal Party of Australia,2004
Ridgeway1962,"Ridgeway, Aden",male,Australian Democrats,NA
Ridley1909,"Ridley, Clem",male,Australian Labor Party,NA
Riggall1941,"Riggall, John",male,Liberal Party of Australia,1990
Riley1859,"Riley, Edward",male,Australian Labor Party,1910
Riley1892,"Riley, Edward Charles",male,Australian Labor Party,1922
Riley1892,"Riley, Edward Charles",male,Federal Labor Party,1922
Riordan1886,"Riordan, Darby",male,Australian Labor Party,1929
Riordan1886,"Riordan, Darby",male,Federal Labor Party,1929
Riordan1908,"Riordan, Bill",male,Australian Labor Party,1936
Riordan1908,"Riordan, Bill",male,Federal Labor Party,1936
Riordan1930,"Riordan, Joe",male,Australian Labor Party,1972
Ripoll1966,"Ripoll, Bernie",male,Australian Labor Party,1998
Rishworth1978,"Rishworth, Amanda",female,Australian Labor Party,2007
Robb1951,"Robb, Andrew",male,Liberal Party of Australia,2004
Robert1970,"Robert, Stuart",male,Liberal Party of Australia,2007
Roberton1900,"Roberton, Hugh",male,Australian Country Party,1949
Roberts1869,"Roberts, Ernest",male,Australian Labor Party,1908
Roberts1955,"Roberts, Malcolm",male,Pauline Hansons One Nation,NA
Robertson1882,"Robertson, Agnes",female,Australian Country Party,NA
Robertson1882,"Robertson, Agnes",female,Liberal Party of Australia,NA
Robertson1929,"Robertson, Ted",male,Australian Labor Party,NA
Robinson1872,"Robinson, Arthur",male,Free Trade,1903
Robinson1877,"Robinson, Albert",male,Nationalist Party,NA
Robinson1907,"Robinson, Bill",male,Australian Country Party,NA
Robinson1927,"Robinson, Ian",male,Australian Country Party,1963
Robinson1927,"Robinson, Ian",male,Australian Country Party,1984
Robinson1927,"Robinson, Ian",male,National Country Party,1963
Robinson1927,"Robinson, Ian",male,National Country Party,1984
Robinson1927,"Robinson, Ian",male,National Party of Australia,1963
Robinson1927,"Robinson, Ian",male,National Party of Australia,1984
Robinson1929,"Robinson, Eric",male,Liberal Party of Australia,1972
Rocher1936,"Rocher, Allan",male,Independent,1981
Rocher1936,"Rocher, Allan",male,Liberal Party of Australia,1981
Rodgers1875,"Rodgers, Arthur",male,Liberal Party of Australia,1913
Rodgers1875,"Rodgers, Arthur",male,Liberal Party of Australia,1925
Rodgers1875,"Rodgers, Arthur",male,Nationalist Party,1913
Rodgers1875,"Rodgers, Arthur",male,Nationalist Party,1925
Ronald1861,"Ronald, James",male,Australian Labor Party,1901
Ronaldson1954,"Ronaldson, Michael",male,Liberal Party of Australia,1990
Rosevear1892,"Rosevear, Sol",male,Australian Labor Party,1931
Rosevear1892,"Rosevear, Sol",male,Australian Labor Party,1931
Rosevear1892,"Rosevear, Sol",male,Australian Labor Party (Non-Communist),1931
Rosevear1892,"Rosevear, Sol",male,Lang Labor Party,1931
Rowe1872,"Rowe, Albert",male,Australian Labor Party,1929
Rowell1851,"Rowell, James",male,Nationalist Party,NA
Rowland1971,"Rowland, Michelle",female,Australian Labor Party,2010
Roxon1967,"Roxon, Nicola",female,Australian Labor Party,1998
Roy1990,"Roy, Wyatt",male,Liberal Party of Australia,2010
Rudd1957,"Rudd, Kevin",male,Australian Labor Party,1998
Ruddock1943,"Ruddock, Philip",male,Liberal Party of Australia,1993
Ruddock1943,"Ruddock, Philip",male,Liberal Party of Australia,1977
Ruddock1943,"Ruddock, Philip",male,Liberal Party of Australia,1973
Russell1842,"Russell, William",male,Australian Labor Party,NA
Russell1878,"Russell, Edward",male,Australian Labor Party,NA
Russell1878,"Russell, Edward",male,Nationalist Party,NA
Russell1890,"Russell, Edgar",male,Australian Labor Party,1943
Russell1907,"Russell, Charles",male,Australian Country Party,1949
Ruston1963,"Ruston, Anne",female,Liberal Party of Australia,NA
Ryan1876,"Ryan, TJ",male,Australian Labor Party,1919
Ryan1884,"Ryan, Rupert",male,Liberal Party of Australia,1940
Ryan1884,"Ryan, Rupert",male,United Australia Party,1940
Ryan1890,"Ryan, John",male,Australian Labor Party,NA
Ryan1942,"Ryan, Susan",female,Australian Labor Party,NA
Ryan1961,"Ryan, Joanne",female,Australian Labor Party,2013
Ryan1973,"Ryan, Scott",male,Liberal Party of Australia,NA
Ryrie1865,"Ryrie, Granville",male,Liberal Party of Australia,1911
Ryrie1865,"Ryrie, Granville",male,Liberal Party of Australia,1922
Ryrie1865,"Ryrie, Granville",male,Nationalist Party,1911
Ryrie1865,"Ryrie, Granville",male,Nationalist Party,1922
Saffin1954,"Saffin, Janelle",female,Australian Labor Party,2007
Sainsbury1940,"Sainsbury, Murray",male,Liberal Party of Australia,1975
Salmon1861,"Salmon, Carty",male,Liberal Party of Australia,1915
Salmon1861,"Salmon, Carty",male,Liberal Party of Australia,1901
Salmon1861,"Salmon, Carty",male,Protectionist Party,1915
Salmon1861,"Salmon, Carty",male,Protectionist Party,1901
Sampson1863,"Sampson, Sydney",male,Independent Protectionist,1906
Sampson1863,"Sampson, Sydney",male,Liberal Party of Australia,1906
Sampson1863,"Sampson, Sydney",male,Nationalist Party,1906
Sampson1882,"Sampson, Burford",male,Liberal Party of Australia,NA
Sampson1882,"Sampson, Burford",male,Nationalist Party,NA
Sampson1882,"Sampson, Burford",male,United Australia Party,NA
Sanders1932,"Sanders, Norman",male,Australian Democrats,NA
Sandford1895,"Sandford, Charles",male,Australian Labor Party,NA
Santoro1956,"Santoro, Santo",male,Liberal Party of Australia,NA
Sargood1834,"Sargood, Frederick",male,Free Trade,NA
Saunders1855,"Saunders, Henry",male,Free Trade,NA
Saunderson1948,"Saunderson, John",male,Australian Labor Party,1984
Saunderson1948,"Saunderson, John",male,Australian Labor Party,1983
Sawers1844,"Sawers, William",male,Protectionist Party,1901
Sawford1944,"Sawford, Rod",male,Australian Labor Party,1988
Sayers1845,"Sayers, Robert",male,Anti-Socialist Party,NA
Scarr1969,"Scarr, Paul",male,Liberal Party of Australia,NA
Schacht1946,"Schacht, Christopher",male,Australian Labor Party,NA
Scholes1931,"Scholes, Gordon",male,Australian Labor Party,1967
Scholfield1894,"Scholfield, Thomas",male,United Australia Party,1931
Schultz1939,"Schultz, Alby",male,Liberal Party of Australia,1998
Sciacca1947,"Sciacca, Con",male,Australian Labor Party,1987
Sciacca1947,"Sciacca, Con",male,Australian Labor Party,1998
Scott1910,"Scott, Malcolm",male,Liberal Party of Australia,NA
Scott1920,"Scott, Douglas",male,Australian Country Party,NA
Scott1920,"Scott, Douglas",male,National Country Party,NA
Scott1920,"Scott, Douglas",male,National Party of Australia,NA
Scott1934,"Scott, John",male,Australian Labor Party,1980
Scott1943,"Scott, Bruce",male,The Nationals,1990
Scott1943,"Scott, Bruce",male,National Party of Australia,1990
Scott1947,"Scott, Les",male,Australian Labor Party,1988
Scott1977,"Scott, Fiona",female,Liberal Party of Australia,2013
Scullin1876,"Scullin, Jim",male,Australian Labor Party,1910
Scullin1876,"Scullin, Jim",male,Australian Labor Party,1922
Scullin1876,"Scullin, Jim",male,Australian Labor Party,1910
Scullin1876,"Scullin, Jim",male,Australian Labor Party,1922
Scullin1876,"Scullin, Jim",male,Federal Labor Party,1910
Scullin1876,"Scullin, Jim",male,Federal Labor Party,1922
Scullion1956,"Scullion, Nigel",male,Country Liberal Party (Northern Territory),NA
Scully1890,"Scully, William",male,Australian Labor Party,1937
Seabrook1867,"Seabrook, Alfred",male,Nationalist Party,1922
Secker1956,"Secker, Patrick",male,Liberal Party of Australia,1998
Senior1850,"Senior, William",male,Australian Labor Party,NA
Senior1850,"Senior, William",male,Nationalist Party,NA
Sercombe1949,"Sercombe, Bob",male,Australian Labor Party,1996
Seselja1977,"Seselja, Zed",male,Liberal Party of Australia,NA
Seward1884,"Seward, Harrie",male,Australian Country Party,NA
Sexton1905,"Sexton, Joe",male,Australian Labor Party,1958
Shack1953,"Shack, Peter",male,Liberal Party of Australia,1977
Shack1953,"Shack, Peter",male,Liberal Party of Australia,1984
Shannon1862,"Shannon, John",male,Liberal Party of Australia,NA
Sharkie1972,"Sharkie, Rebekha",female,Centre Alliance,2016
Sharkie1972,"Sharkie, Rebekha",female,Centre Alliance,2018
Sharkie1972,"Sharkie, Rebekha",female,Nick Xenophon Team,2016
Sharkie1972,"Sharkie, Rebekha",female,Nick Xenophon Team,2018
Sharma1975,"Sharma, Dave",male,Liberal Party of Australia,2019
Sharp1954,"Sharp, John",male,National Party of Australia,1984
Sharp1954,"Sharp, John",male,National Party of Australia,1993
Sharpe1868,"Sharpe, James",male,Australian Labor Party,1913
Shaw1913,"Shaw, George",male,Australian Country Party,1963
Sheehan1885,"Sheehan, Jim",male,Australian Labor Party,NA
Sheehan1891,"Sheehan, Tom",male,Australian Labor Party,1937
Sheehan1891,"Sheehan, Tom",male,Australian Labor Party,1937
Sheehan1891,"Sheehan, Tom",male,Australian Labor Party (Non-Communist),1937
Sheehy1899,"Sheehy, Tom",male,Australian Labor Party,1943
Sheil1929,"Sheil, Glen",male,Australian Country Party,NA
Sheil1929,"Sheil, Glen",male,National Country Party,NA
Sheil1929,"Sheil, Glen",male,National Party of Australia,NA
Sheldon1961,"Sheldon, Tony",male,Australian Labor Party,NA
Sherrington1902,"Sherrington, Bob",male,Liberal Party of Australia,NA
Sherry1924,"Sherry, Ray",male,Australian Labor Party,1969
Sherry1955,"Sherry, Nick",male,Australian Labor Party,NA
Shipton1936,"Shipton, Roger",male,Liberal Party of Australia,1975
Short1936,"Short, Jim",male,Liberal Party of Australia,1975
Short1956,"Short, Leonie",female,Australian Labor Party,2001
Shorten1967,"Shorten, Bill",male,Australian Labor Party,2007
Sibraa1937,"Sibraa, Kerry",male,Australian Labor Party,NA
Siddons1927,"Siddons, John",male,Australian Democrats,NA
Siddons1927,"Siddons, John",male,Independent,NA
Siddons1927,"Siddons, John",male,Unite Australia Party (John Siddons Group),NA
Sidebottom1951,"Sidebottom, Sid",male,Australian Labor Party,1998
Sidebottom1951,"Sidebottom, Sid",male,Australian Labor Party,2007
Siewert1961,"Siewert, Rachel",female,Australian Greens,NA
Sim1917,"Sim, John",male,Liberal Party of Australia,NA
Simmonds1889,"Simmonds, Wilfrid",male,Liberal Party of Australia,NA
Simmonds1985,"Simmonds, Julian",male,Liberal Party of Australia,2019
Simmons1947,"Simmons, David",male,Australian Labor Party,1983
Simms1984,"Simms, Robert",male,Australian Greens,NA
Simon1936,"Simon, Barry",male,Liberal Party of Australia,1975
Simpkins1964,"Simpkins, Luke",male,Liberal Party of Australia,2007
Sinclair1864,"Sinclair, Hugh",male,Anti-Socialist Party,1906
Sinclair1864,"Sinclair, Hugh",male,Liberal Party of Australia,1906
Sinclair1864,"Sinclair, Hugh",male,Nationalist Party,1906
Sinclair1929,"Sinclair, Ian",male,Australian Country Party,1963
Sinclair1929,"Sinclair, Ian",male,National Country Party,1963
Sinclair1929,"Sinclair, Ian",male,National Party of Australia,1963
Singh1972,"Singh, Lisa",female,Australian Labor Party,NA
Sinodinos1957,"Sinodinos, Arthur",male,Liberal Party of Australia,NA
Skene1845,"Skene, Thomas",male,Free Trade,1901
Slipper1950,"Slipper, Peter",male,Independent,1984
Slipper1950,"Slipper, Peter",male,Independent,1993
Slipper1950,"Slipper, Peter",male,Liberal Party of Australia,1984
Slipper1950,"Slipper, Peter",male,Liberal Party of Australia,1993
Slipper1950,"Slipper, Peter",male,National Party of Australia,1984
Slipper1950,"Slipper, Peter",male,National Party of Australia,1993
Small1988,"Small, Ben",male,Liberal Party of Australia,NA
